imdbID,Title,Year,Month,Box_Office,IMDB_Value,RT_Value,MC_Value,Vote_Average,Rated,Director,Language,Country,Runtime,Actor_1,Actor_2,Actor_3,Genre_1,Genre_2,Genre_3
tt0780595,Redline,2007,04,6881022.0,40.0,0.0,24.0,50.0,PG-13,Andy Cheng,English,United States,95.0,Nathan Phillips, Nadia Bjorlin, Eddie Griffin,Action,Drama,Thriller
tt0450188,La Vie En Rose,2007,02,10301706.0,76.0,50.0,66.0,74.63,PG-13,Olivier Dahan,French,France,140.0,Marion Cotillard, Sylvie Testud, Pascal Greggory,Music,Drama,
tt0488120,Fracture,2007,04,39015018.0,72.0,72.0,68.0,72.78999999999999,R,Gregory Hoblit,English,Germany,113.0,Anthony Hopkins, Ryan Gosling, David Strathairn,Thriller,,
tt0452702,Vacancy,2007,04,19363565.0,62.0,55.0,54.0,62.23,R,Nimród Antal,English,United States,85.0,Kate Beckinsale, Luke Wilson, Frank Whaley,Horror,Thriller,
tt0419843,In the Land of Women,2007,04,11052958.0,64.0,44.0,47.0,58.67,PG-13,Jonathan Kasdan,English,United States,97.0,Adam Brody, Kristen Stewart, Meg Ryan,Romance,Comedy,Drama
tt0453451,Mr. Bean's Holiday,2007,03,33302167.0,64.0,51.0,56.0,63.38,G,Steve Bendelack,English,United Kingdom,90.0,Rowan Atkinson, Willem Dafoe, Steve Pemberton,Family,Comedy,
tt0435670,The Invisible,2007,04,20578909.0,61.0,20.0,36.0,63.66,PG-13,David S. Goyer,English,Sweden,102.0,Justin Chatwin, Margarita Levieva, Marcia Gay Harden,Fantasy,Thriller,
tt0772178,Kickin' It Old Skool,2007,04,4502604.0,46.0,46.0,18.0,46.0,PG-13,Harvey Glazer,English,United States,108.0,Jamie Kennedy, Maria Menounos, Miguel A. Núñez Jr.,Comedy,,
tt0443473,The Condemned,2007,04,7371706.0,60.0,15.0,23.0,60.410000000000004,R,Scott Wiper,English,United States,113.0,Steve Austin, Vinnie Jones, Nathan Jones,Action,Thriller,
tt0413300,Spider-Man 3,2007,05,336530303.0,63.0,63.0,59.0,63.739999999999995,PG-13,Sam Raimi,English,United States,139.0,Tobey Maguire, Kirsten Dunst, Topher Grace,Fantasy,Action,Adventure
tt0338216,Lucky You,2007,05,5758950.0,59.0,28.0,49.0,56.150000000000006,PG-13,Curtis Hanson,English,United States,124.0,Eric Bana, Drew Barrymore, Robert Duvall,Drama,Romance,
tt0756729,Year of the Dog,2007,04,1540141.0,60.0,69.0,70.0,55.0,PG-13,Mike White,English,United States,97.0,Molly Shannon, John C. Reilly, Peter Sarsgaard,Comedy,Drama,Romance
tt0458364,The Ex,2006,12,3093394.0,54.0,19.0,32.0,51.19,PG-13,Jesse Peretz,English,United States,90.0,Zach Braff, Amanda Peet, Charles Grodin,Comedy,Romance,
tt0478311,Knocked Up,2007,06,148768917.0,69.0,89.0,85.0,62.42,R,Judd Apatow,English,United States,129.0,Seth Rogen, Katherine Heigl, Paul Rudd,Comedy,Romance,Drama
tt0427327,Hairspray,2007,07,118946291.0,67.0,92.0,81.0,66.61,PG,Adam Shankman,English,United States,117.0,John Travolta, Queen Latifah, Nikki Blonsky,Comedy,Romance,Drama
tt0463854,28 Weeks Later,2007,04,28638916.0,69.0,72.0,78.0,65.81,R,Juan Carlos Fresnadillo,English,United Kingdom,100.0,Jeremy Renner, Rose Byrne, Robert Carlyle,Horror,Thriller,Science Fiction
tt0791304,Georgia Rule,2007,05,19103072.0,59.0,19.0,25.0,59.699999999999996,R,Garry Marshall,English,United States,113.0,Jane Fonda, Lindsay Lohan, Felicity Huffman,Comedy,Drama,Romance
tt0800003,Delta Farce,2007,05,8130530.0,36.0,5.0,17.0,50.0,PG-13,C.B. Harding,English,United States,90.0,Larry the Cable Guy, Bill Engvall, DJ Qualls,Comedy,Action,Adventure
tt0413267,Shrek the Third,2007,05,322719944.0,61.0,41.0,58.0,62.699999999999996,PG,"Chris Miller, Raman Hui",English,United States,93.0,Mike Myers, Cameron Diaz, Eddie Murphy,Fantasy,Adventure,Animation
tt0449088,Pirates of the Caribbean: At World's End,2007,05,309420425.0,71.0,44.0,50.0,72.33,PG-13,Gore Verbinski,English,United States,168.0,Johnny Depp, Orlando Bloom, Keira Knightley,Adventure,Fantasy,Action
tt0470705,Bug,2006,11,7025810.0,61.0,61.0,62.0,60.93,R,William Friedkin,English,United States,98.0,Ashley Judd, Michael Shannon, Harry Connick Jr.,Drama,Horror,Thriller
tt0780571,Mr. Brooks,2007,06,28549298.0,73.0,55.0,45.0,68.94,R,Bruce A. Evans,English,United States,120.0,Kevin Costner, Demi Moore, William Hurt,Crime,Thriller,
tt0389328,Rise: Blood Hunter,2007,04,114306.0,49.0,33.0,50.46,50.46,R,Sebastian Gutierrez,English,United States,97.0,Lucy Liu, Michael Chiklis, Carla Gugino,Action,Adventure,Horror
tt0441007,Gracie,2007,06,,61.0,61.0,52.0,63.0,PG-13,Davis Guggenheim,English,,97.0,Carly Schroeder, Andrew Shue, Elisabeth Shue,Drama,,
tt0874423,Zoo,2007,01,69770.0,56.0,60.0,63.0,50.0,Unrated,Robinson Devor,English,United States,76.0,Coyote, Jenny Edwards, John Edwards,Documentary,,
tt0494222,Eagle vs Shark,2007,07,221846.0,67.0,56.0,55.0,65.28,R,Taika Waititi,English,New Zealand,87.0,Loren Taylor, Jemaine Clement, Craig Hall,Comedy,Romance,
tt0411061,88 Minutes,2007,02,17213467.0,59.0,5.0,17.0,57.43000000000001,R,Jon Avnet,English,United States,108.0,Al Pacino, Alicia Witt, Ben McKenzie,Crime,Mystery,Thriller
tt0496806,Ocean's Thirteen,2007,06,117154724.0,69.0,70.0,62.0,67.06,PG-13,Steven Soderbergh,English,United States,122.0,George Clooney, Brad Pitt, Matt Damon,Crime,Thriller,
tt0498353,Hostel: Part II,2007,06,17609452.0,55.0,44.0,46.0,58.2,R,Eli Roth,English,United States,93.0,Lauren German, Heather Matarazzo, Bijou Phillips,Horror,,
tt0842929,Paranoid Park,2007,07,486767.0,66.0,77.0,83.0,65.31,R,Gus Van Sant,English,France,85.0,Gabe Nevins, Daniel Liu, Taylor Momsen,Mystery,Crime,Drama
tt0423294,Surf's Up,2007,06,58867694.0,67.0,79.0,64.0,63.38,PG,"Ash Brannon, Chris Buck",English,United States,85.0,Shia LaBeouf, Zooey Deschanel, Jon Heder,Animation,Comedy,Family
tt0486576,Fantastic Four: Rise of the Silver Surfer,2007,06,131921738.0,56.0,37.0,45.0,55.839999999999996,PG,Tim Story,English,United Kingdom,92.0,Ioan Gruffudd, Jessica Alba, Chris Evans,Adventure,Fantasy,Action
tt0479500,Nancy Drew,2007,06,25661055.0,59.0,49.0,53.0,60.78,PG,Andrew Fleming,English,United States,99.0,Emma Roberts, Tate Donovan, Max Thieriot,Family,Adventure,Crime
tt1028528,Death Proof,2007,05,,70.0,65.0,68.17,68.17,TV-MA,Quentin Tarantino,English,United States,113.0,Kurt Russell, Zoë Bell, Rosario Dawson,Action,Thriller,
tt0989000,In Search of a Midnight Kiss,2007,04,172605.0,72.0,85.0,64.0,65.28999999999999,Not Rated,Alex Holdridge,English,United States,90.0,Scoot McNairy, Sara Simmonds, Brian McGuire,Comedy,Drama,Romance
tt0473360,Goal II: Living the Dream,2007,02,225067.0,58.0,39.0,60.0,60.0,PG-13,Jaume Collet-Serra,English,United Kingdom,115.0,Kuno Becker, Alessandro Nivola, Anna Friel,Drama,,
tt0386032,Sicko,2007,05,24540079.0,80.0,91.0,74.0,73.71000000000001,PG-13,Michael Moore,English,United States,123.0,Michael Moore, Tucker Albrizzi, Tony Benn,Documentary,Comedy,Drama
tt0829459,A Mighty Heart,2007,06,9176787.0,66.0,79.0,74.0,63.96,R,Michael Winterbottom,English,United States,100.0,Angelina Jolie, Dan Futterman, Irrfan Khan,Drama,Thriller,
tt0450385,1408,2007,06,71985628.0,68.0,79.0,64.0,66.69,PG-13,Mikael Håfström,English,United States,104.0,John Cusack, Samuel L. Jackson, Mary McCormack,Horror,Mystery,
tt0795368,Death at a Funeral,2007,08,8580428.0,73.0,68.78999999999999,67.0,68.78999999999999,R,Frank Oz,English,United States,90.0,Matthew Macfadyen, Peter Dinklage, Ewen Bremner,Comedy,Drama,
tt0432264,Introducing the Dwights,2007,06,379408.0,64.0,52.0,50.0,53.0,R,Cherie Nowlan,English,Australia,105.0,Brenda Blethyn, Khan Chittenden, Emma Booth,Drama,Comedy,Romance
tt0337978,Live Free or Die Hard,2007,06,134529403.0,71.0,82.0,69.0,65.92,PG-13,Len Wiseman,English,United States,128.0,Bruce Willis, Justin Long, Timothy Olyphant,Action,Thriller,
tt0762114,License to Wed,2007,07,43799818.0,52.0,7.0,25.0,56.980000000000004,PG-13,Ken Kwapis,English,United States,91.0,Mandy Moore, John Krasinski, Robin Williams,Comedy,,
tt0765447,Evening,2007,06,12492481.0,64.0,27.0,45.0,58.6,PG-13,Lajos Koltai,English,United States,117.0,Vanessa Redgrave, Toni Collette, Claire Danes,Drama,Romance,
tt0413099,Evan Almighty,2007,06,100462298.0,54.0,24.0,37.0,55.410000000000004,PG,Tom Shadyac,English,United States,96.0,Steve Carell, Morgan Freeman, Lauren Graham,Fantasy,Comedy,Family
tt0418279,Transformers,2007,06,319246193.0,70.0,58.0,61.0,67.52,PG-13,Michael Bay,English,United States,143.0,Shia LaBeouf, Megan Fox, Josh Duhamel,Adventure,Science Fiction,Action
tt0374563,Captivity,2007,03,2626800.0,46.0,9.0,24.0,49.029999999999994,R,Roland Joffé,English,United States,84.0,Elisha Cuthbert, Daniel Gillies, Pruitt Taylor Vince,Crime,Horror,Thriller
tt0373889,Harry Potter and the Order of the Phoenix,2007,06,292382727.0,75.0,78.0,71.0,76.89,PG-13,David Yates,English,United Kingdom,138.0,Daniel Radcliffe, Emma Watson, Rupert Grint,Adventure,Fantasy,Mystery
tt0762107,I Now Pronounce You Chuck & Larry,2007,07,120059556.0,59.0,14.0,37.0,60.14,PG-13,Dennis Dugan,English,United States,115.0,Adam Sandler, Kevin James, Jessica Biel,Comedy,Romance,
tt0837106,Arn: The Knight Templar,2007,12,,66.0,62.0,62.0,62.0,R,Peter Flinth,Swedish,Sweden,139.0,Joakim Nätterqvist, Sofia Helin, Stellan Skarsgård,Action,Adventure,Drama
tt0445922,Across the Universe,2007,09,24602291.0,73.0,53.0,56.0,71.42,PG-13,Julie Taymor,English,United States,133.0,Evan Rachel Wood, Jim Sturgess, Joe Anderson,Drama,Romance,Fantasy
tt0772157,Broken English,2007,11,956919.0,63.0,64.0,61.0,61.0,PG-13,Zoe R. Cassavetes,English,France,97.0,Parker Posey, Melvil Poupaud, Gena Rowlands,Comedy,Drama,Romance
tt0796314,A Dog's Breakfast,2007,03,,67.0,65.22,65.22,65.22,PG-13,David Hewlett,English,Canada,88.0,David Hewlett, Mars the Dog, Kate Hewlett,Comedy,Horror,
tt0787475,Hot Rod,2007,08,13938332.0,67.0,39.0,43.0,64.0,PG-13,Akiva Schaffer,English,United States,88.0,Andy Samberg, Isla Fisher, Ian McShane,Comedy,Action,Drama
tt0486655,Stardust,2007,08,38634938.0,76.0,77.0,66.0,72.41,PG-13,Matthew Vaughn,English,United Kingdom,127.0,Charlie Cox, Claire Danes, Sienna Miller,Adventure,Fantasy,Romance
tt0785077,Who's Your Caddy?,2007,07,5713425.0,22.0,6.0,18.0,38.63,PG-13,Don Michael Paul,English,United States,93.0,Big Boi, Jeffrey Jones, Terry Crews,Comedy,,
tt0461703,Skinwalkers,2006,03,1018965.0,45.0,13.0,33.0,50.67999999999999,R,James Isaac,English,Canada,110.0,Jason Behr, Elias Koteas, Rhona Mitra,Fantasy,Action,Horror
tt0462538,The Simpsons Movie,2007,07,183135014.0,73.0,87.0,80.0,69.93,PG-13,David Silverman,English,United States,87.0,Dan Castellaneta, Julie Kavner, Nancy Cartwright,Animation,Comedy,Family
tt0897361,I Know Who Killed Me,2007,07,7498716.0,36.0,9.0,16.0,45.0,R,Chris Sivertson,English,United States,105.0,Lindsay Lohan, Julia Ormond, Neal McDonough,Thriller,Horror,Mystery
tt0481141,No Reservations,2007,06,43107979.0,63.0,42.0,50.0,65.44,PG,Scott Hicks,English,United States,104.0,Catherine Zeta-Jones, Aaron Eckhart, Abigail Breslin,Comedy,Romance,Drama
tt0467110,Underdog,2007,08,43760605.0,47.0,15.0,37.0,54.25,PG,Frederik Du Chau,English,United States,81.0,Peter Dinklage, Jason Lee, Amy Adams,Family,Action,Adventure
tt0423977,Charlie Bartlett,2007,05,3951699.0,69.0,58.0,54.0,66.7,R,Jon Poll,English,United States,97.0,Anton Yelchin, Robert Downey Jr., Hope Davis,Comedy,Drama,
tt0458522,El cantante,2006,09,7556712.0,54.0,25.0,46.0,71.0,R,Leon Ichaso,Spanish,United States,116.0,Marc Anthony, Jennifer Lopez, John Ortiz,History,Drama,Music
tt0440963,The Bourne Ultimatum,2007,08,227471070.0,80.0,92.0,85.0,74.1,PG-13,Paul Greengrass,English,United States,115.0,Matt Damon, Edgar Ramírez, Joan Allen,Action,Drama,Mystery
tt0804452,Bratz,2007,08,,30.0,10.0,21.0,57.629999999999995,PG,Sean McNamara,English,,102.0,Skyler Shaye, Janel Parrish, Logan Browning,Comedy,Music,
tt0796375,You Kill Me,2007,02,2429367.0,64.0,78.0,64.0,61.589999999999996,R,John Dahl,English,United States,90.0,Ben Kingsley, Téa Leoni, Luke Wilson,Comedy,Crime,Thriller
tt0890882,A Man's Job,2007,02,,66.0,60.0,60.0,60.0,,Aleksi Salmenperä,Finnish,Finland,103.0,Tommi Korpela, Maria Heiskanen, Jani Volanen,Drama,,
tt0829482,Superbad,2007,03,121463226.0,76.0,88.0,76.0,72.0,R,Greg Mottola,English,United States,113.0,Michael Cera, Jonah Hill, Christopher Mintz-Plasse,Comedy,,
tt0488508,The Call of Wild,2007,06,833532.0,69.0,61.0,64.0,65.0,G,"Adam Ravetch, Sarah Robertson",English,United States,86.0,Queen Latifah, Katrina Agate, Zain Ali,Documentary,Family,
tt0808331,Joshua,2007,01,482355.0,58.0,62.0,69.0,56.28999999999999,R,George Ratliff,English,United States,105.0,Sam Rockwell, Vera Farmiga, Jacob Kogan,Drama,Thriller,Horror
tt0796368,Talk to Me,2007,07,4533261.0,73.0,83.0,69.0,68.43,R,Kasi Lemmons,English,United States,118.0,Don Cheadle, Chiwetel Ejiofor, Bruce McFee,Drama,,
tt0416185,Resurrecting the Champ,2007,06,3172573.0,67.0,60.0,55.0,63.3,PG-13,Rod Lurie,English,United States,112.0,Samuel L. Jackson, Josh Hartnett, Kathryn Morris,Drama,,
tt0825225,American Pastime,2007,05,,66.0,33.0,71.67,71.67,Not Rated,Desmond Nakano,English,United States,105.0,Aaron Yoo, Olesya Rulin, Carleton Bluford,Drama,,
tt0796335,Molière,2007,01,635733.0,71.0,69.0,59.0,64.25,PG-13,Laurent Tirard,French,France,115.0,Romain Duris, Fabrice Luchini, Laura Morante,Romance,Drama,Comedy
tt0293564,Rush Hour 3,2007,08,140125968.0,62.0,17.0,44.0,64.26,PG-13,Brett Ratner,English,United States,91.0,Jackie Chan, Chris Tucker, Max von Sydow,Action,Comedy,Crime
tt0462396,The Last Legion,2007,04,5933494.0,54.0,15.0,37.0,56.0,PG-13,Doug Lefler,English,United Kingdom,102.0,Colin Firth, Ben Kingsley, Aishwarya Rai Bachchan,Action,Adventure,Fantasy
tt0424823,Balls of Fury,2007,08,32886940.0,53.0,21.0,38.0,51.84,PG-13,Robert Ben Garant,English,United States,90.0,Dan Fogler, Christopher Walken, George Lopez,Comedy,Crime,
tt0815244,Sydney White,2007,09,11892415.0,62.0,35.0,45.0,65.09,PG-13,Joe Nussbaum,English,United States,108.0,Amanda Bynes, Sara Paxton, Matt Long,Comedy,,
tt0431197,The Kingdom,2007,08,47536778.0,70.0,51.0,56.0,66.68,R,Peter Berg,English,United States,110.0,Jamie Foxx, Chris Cooper, Jennifer Garner,Thriller,Action,Drama
tt0486051,Wind Chill,2007,04,36804.0,58.0,46.0,52.0,58.09,R,Gregory Jacobs,English,United States,91.0,Emily Blunt, Ashton Holmes, Martin Donovan,Drama,Horror,Thriller
tt0477078,Rocket Science,2007,01,714943.0,66.0,84.0,73.0,62.0,R,Jeffrey Blitz,English,United States,101.0,Reece Thompson, Anna Kendrick, Nicholas D'Agosto,Comedy,Drama,
tt0462244,Daddy Day Camp,2007,08,,32.0,1.0,13.0,48.35,PG,Fred Savage,English,,89.0,Cuba Gooding Jr., Lochlyn Munro, Richard Gant,Family,Comedy,
tt0427392,The Invasion,2007,08,15074191.0,59.0,20.0,45.0,59.62,PG-13,Oliver Hirschbiegel,English,United States,99.0,Nicole Kidman, Daniel Craig, Jeremy Northam,Science Fiction,Thriller,Mystery
tt0499556,War,2007,08,22486409.0,62.0,62.74,36.0,62.74,R,Philip G. Atwell,English,Canada,103.0,Jet Li, Jason Statham, Nadine Velazquez,Action,Thriller,
tt0775488,Illegal Tender,2007,08,3106835.0,54.0,15.0,40.0,63.0,R,Franc. Reyes,English,United States,108.0,Rick Gonzalez, Wanda De Jesus, Dania Ramirez,Drama,Thriller,Crime
tt0489237,The Nanny Diaries,2007,08,25930652.0,62.0,63.5,46.0,63.5,PG-13,"Shari Springer Berman, Robert Pulcini",English,United States,106.0,Scarlett Johansson, Laura Linney, Paul Giamatti,Comedy,Drama,Romance
tt0473700,September Dawn,2007,05,1066555.0,58.0,16.0,25.0,50.43,R,Christopher Cain,English,United States,110.0,Jon Voight, Trent Ford, Tamara Hope,Drama,History,Western
tt0373883,Halloween,2007,08,58272029.0,60.0,28.0,47.0,62.05,R,Rob Zombie,English,United States,110.0,Scout Taylor-Compton, Malcolm McDowell, Tyler Mane,Horror,,
tt0804461,Death Sentence,2007,08,9534258.0,67.0,20.0,36.0,67.17,R,James Wan,English,United States,105.0,Kevin Bacon, John Goodman, Kelly Preston,Action,Crime,Drama
tt0841044,Two Days in Paris,2007,02,4433994.0,67.0,88.0,67.0,62.93,R,Julie Delpy,English,France,96.0,Julie Delpy, Adam Goldberg, Daniel Brühl,Comedy,Romance,
tt0923752,The King of Kong: A Fistful of Quarters,2007,03,677914.0,80.0,97.0,83.0,77.96000000000001,PG-13,Seth Gordon,English,United States,83.0,Steve Wiebe, Billy Mitchell, Mark Alpiger,Documentary,,
tt0804540,Taxi 4,2007,02,,55.0,55.61,55.61,55.61,Not Rated,Gérard Krawczyk,French,France,91.0,Samy Naceri, Frédéric Diefenthal, Bernard Farcy,Action,Comedy,
tt0784972,The Brothers Solomon,2007,09,900926.0,53.0,16.0,32.0,50.0,R,Bob Odenkirk,English,United States,93.0,Will Arnett, Will Forte, Jenna Fischer,Comedy,,
tt0810988,The Nines,2007,01,63165.0,62.0,64.0,52.0,59.47,R,John August,English,United States,100.0,Ryan Reynolds, Hope Davis, Melissa McCarthy,Drama,Fantasy,
tt0792965,Hunting and Gathering,2007,02,,67.0,100.0,66.0,66.0,Not Rated,Claude Berri,French,France,97.0,Audrey Tautou, Guillaume Canet, Laurent Stocker,Romance,Drama,
tt1286600,New Wave,2008,09,,61.0,56.0,56.0,56.0,,Gaël Morel,French,France,80.0,Béatrice Dalle, Valentin Ducommun, Victor Chambon,Action,Comedy,Drama
tt0484111,The Good Night,2007,01,22441.0,58.0,30.0,49.0,53.49,R,Jake Paltrow,English,United Kingdom,93.0,Martin Freeman, Gwyneth Paltrow, Penélope Cruz,Comedy,Drama,Romance
tt1077258,Planet Terror,2007,04,,71.0,76.0,66.35,66.35,R,Robert Rodriguez,English,United States,105.0,Rose McGowan, Freddy Rodríguez, Josh Brolin,Horror,Action,Thriller
tt0381849,3:10 to Yuma,2007,09,53606916.0,77.0,89.0,76.0,71.92,R,James Mangold,English,United States,122.0,Russell Crowe, Christian Bale, Ben Foster,Western,,
tt0465602,Shoot 'Em Up,2007,07,12807139.0,66.0,67.0,49.0,64.33,R,Michael Davis,English,United States,86.0,Clive Owen, Monica Bellucci, Paul Giamatti,Action,Thriller,Comedy
tt0811106,The Ten,2007,08,769726.0,49.0,35.0,50.0,49.0,R,David Wain,English,United States,96.0,Paul Rudd, Jessica Alba, Winona Ryder,Comedy,,
tt0783233,Atonement,2007,09,50927067.0,78.0,83.0,85.0,76.59,R,Joe Wright,English,United Kingdom,123.0,Keira Knightley, James McAvoy, Brenda Blethyn,Drama,Romance,
tt1093842,My Winnipeg,2007,09,159363.0,76.0,95.0,84.0,69.28,Not Rated,Guy Maddin,English,Canada,80.0,Darcy Fehr, Ann Savage, Louis Negin,Comedy,Documentary,Drama
tt1032846,"4 Months, 3 Weeks and 2 Days",2007,08,1198208.0,79.0,96.0,97.0,75.47,Not Rated,Cristian Mungiu,Romanian,Romania,114.0,Anamaria Marinca, Laura Vasiliu, Vlad Ivanov,Drama,,
tt0912593,No End in Sight,2007,07,1433319.0,82.0,96.0,89.0,76.62,Not Rated,Charles Ferguson,English,United States,102.0,Campbell Scott, Gerald Burke, Ali Fadhil,Documentary,,
tt0476964,The Brave One,2007,09,36793804.0,67.0,43.0,56.0,65.0,R,Neil Jordan,English,United States,122.0,Jodie Foster, Terrence Howard, Naveen Andrews,Crime,Drama,Thriller
tt0478134,In the Valley of Elah,2007,08,,72.0,74.0,65.0,67.6,R,Paul Haggis,English,,124.0,Tommy Lee Jones, Charlize Theron, Jonathan Tucker,History,Drama,Thriller
tt0465436,December Boys,2007,09,50715.0,65.0,41.0,56.0,60.0,PG-13,Rod Hardy,English,Australia,105.0,Daniel Radcliffe, Teresa Palmer, Lee Cormie,Drama,Romance,
tt0469184,Shanghai Kiss,2007,03,,66.0,59.71,59.71,59.71,Not Rated,"Kern Konwiser, David Ren",English,United States,106.0,Ken Leung, Hayden Panettiere, Kelly Hu,Comedy,Drama,Romance
tt0455782,The Hunting Party,2007,09,969869.0,68.0,55.0,54.0,65.32,R,Richard Shepard,English,United States,101.0,Richard Gere, Terrence Howard, Jesse Eisenberg,Action,Adventure,Thriller
tt0765443,Eastern Promises,2007,09,17266000.0,76.0,89.0,83.0,73.66,R,David Cronenberg,English,United Kingdom,101.0,Naomi Watts, Viggo Mortensen, Armin Mueller-Stahl,Thriller,Crime,Mystery
tt0283503,Brooklyn Rules,2007,04,458232.0,63.0,45.0,53.0,59.12,R,Michael Corrente,English,United States,99.0,Paulo Araujo, Daniel Tay, Ty Thomas Reed,Drama,Action,Thriller
tt0925248,In the Shadow of the Moon,2007,01,1134358.0,80.0,95.0,84.0,75.11999999999999,PG,David Sington,English,United Kingdom,109.0,Buzz Aldrin, Alan Bean, Eugene Cernan,Documentary,History,
tt0480269,Interview,2007,07,416951.0,68.0,58.0,64.0,63.37,R,Steve Buscemi,English,United States,84.0,Sienna Miller, Steve Buscemi, Michael Buscemi,Drama,,
tt0473188,Bobby Z,2007,07,,58.0,61.6,61.6,61.6,R,John Herzfeld,English,United States,97.0,Paul Walker, Laurence Fishburne, Olivia Wilde,Drama,Action,Thriller
tt0432021,Resident Evil: Extinction,2007,09,50648679.0,62.0,24.0,41.0,62.75,R,Russell Mulcahy,English,Germany,94.0,Milla Jovovich, Ali Larter, Oded Fehr,Horror,Action,Science Fiction
tt0419984,Mr. Woodcock,2007,09,25799486.0,52.0,14.0,41.0,50.199999999999996,PG-13,Craig Gillespie,English,United States,87.0,Billy Bob Thornton, Seann William Scott, Susan Sarandon,Comedy,Romance,
tt0452625,Good Luck Chuck,2007,09,35017297.0,56.0,5.0,19.0,58.89,R,Mark Helfrich,English,United States,101.0,Dane Cook, Jessica Alba, Dan Fogler,Comedy,,
tt0758758,Into the Wild,2007,09,18354356.0,81.0,83.0,73.0,78.1,R,Sean Penn,English,United States,148.0,Emile Hirsch, Vince Vaughn, Catherine Keener,Adventure,Drama,
tt0492956,The Game Plan,2007,09,90648202.0,61.0,29.0,44.0,64.35,PG,Andy Fickman,English,United States,110.0,Dwayne Johnson, Kyra Sedgwick, Madison Pettis,Comedy,Family,
tt0808357,"Lust, Caution",2007,09,4604982.0,75.0,72.0,61.0,71.53999999999999,NC-17,Ang Lee,Mandarin,Taiwan,156.0,Tony Chiu-Wai Leung, Tang Wei, Joan Chen,Action,Drama,Romance
tt0800027,Feast of Love,2007,09,3511074.0,66.0,39.0,51.0,62.910000000000004,R,Robert Benton,English,United States,101.0,Morgan Freeman, Radha Mitchell, Alexa Davalos,Romance,Drama,
tt0486640,Postal,2007,10,,44.0,9.0,22.0,44.91,R,Uwe Boll,English,United States,102.0,Zack Ward, David Foley, Verne Troyer,Action,Comedy,
tt0484562,The Seeker: The Dark Is Rising,2007,10,8794452.0,47.0,54.25,38.0,54.25,PG,David L. Cunningham,English,United States,94.0,Alexander Ludwig, Ian McShane, Christopher Eccleston,Adventure,Drama,Fantasy
tt0408839,The Heartbreak Kid,2007,10,36787257.0,58.0,29.0,46.0,57.03,R,"Bobby Farrelly, Peter Farrelly",English,United States,116.0,Ben Stiller, Michelle Monaghan, Malin Akerman,Comedy,Romance,
tt0480242,Dan in Real Life,2007,10,47642963.0,68.0,65.0,65.0,65.37,PG-13,Peter Hedges,English,United States,98.0,Steve Carell, Juliette Binoche, Dane Cook,Comedy,Romance,Drama
tt0838221,The Darjeeling Limited,2007,09,11902715.0,72.0,69.0,67.0,71.63,R,Wes Anderson,English,United States,92.0,Owen Wilson, Adrien Brody, Jason Schwartzman,Adventure,Drama,Comedy
tt0498399,We Own the Night,2007,10,28563179.0,68.0,57.0,59.0,66.77,R,James Gray,English,United States,118.0,Joaquin Phoenix, Mark Wahlberg, Eva Mendes,Drama,Crime,Thriller
tt0414055,Elizabeth: The Golden Age,2007,09,16383509.0,68.0,35.0,45.0,67.17,PG-13,Shekhar Kapur,English,United Kingdom,114.0,Cate Blanchett, Clive Owen, Geoffrey Rush,Drama,History,Romance
tt0465538,Michael Clayton,2007,07,49033882.0,72.0,91.0,82.0,67.52,R,Tony Gilroy,English,United States,120.0,George Clooney, Tilda Swinton, Tom Wilkinson,Drama,Thriller,Mystery
tt0857265,Sleuth,2007,10,342895.0,64.0,35.0,49.0,62.629999999999995,R,Kenneth Branagh,English,United Kingdom,86.0,Michael Caine, Jude Law, Harold Pinter,Drama,Mystery,Thriller
tt0805564,Lars and the Real Girl,2007,10,5972884.0,73.0,81.0,70.0,71.55,PG-13,Craig Gillespie,English,United States,106.0,Ryan Gosling, Emily Mortimer, Paul Schneider,Comedy,Drama,Romance
tt0389722,30 Days of Night,2007,10,39569000.0,66.0,51.0,53.0,63.8,R,David Slade,English,United States,113.0,Josh Hartnett, Melissa George, Danny Huston,Horror,Thriller,
tt0804522,Rendition,2007,09,9736045.0,68.0,47.0,55.0,64.61,R,Gavin Hood,English,United States,120.0,Reese Witherspoon, Jake Gyllenhaal, Peter Sarsgaard,Drama,Thriller,
tt0469623,Things We Lost in the Fire,2007,09,3287315.0,71.0,65.0,63.0,65.45,R,Susanne Bier,English,United States,113.0,Halle Berry, Benicio Del Toro, Alison Lohman,Drama,,
tt0831884,Reservation Road,2007,09,121994.0,66.0,38.0,46.0,65.0,R,Terry George,English,United States,102.0,Joaquin Phoenix, Mark Ruffalo, Jennifer Connelly,Drama,Crime,Thriller
tt0452623,Gone Baby Gone,2007,06,20292962.0,76.0,95.0,72.0,73.0,R,Ben Affleck,English,United States,113.0,Morgan Freeman, Ed Harris, Casey Affleck,Crime,Drama,Mystery
tt0790804,The Comebacks,2007,10,13349927.0,43.0,9.0,25.0,48.769999999999996,PG-13,Tom Brady,English,United States,107.0,David Koechner, Robert Ri'chard, Carl Weathers,Comedy,,
tt0758798,Weirdsville,2007,10,8161.0,62.0,58.0,59.0,59.0,R,Allan Moyle,English,Canada,90.0,Scott Speedman, Wes Bentley, Taryn Manning,Drama,Action,Comedy
