imdbID,Title,Year,Month,Box_Office,IMDB_Value,RT_Value,MC_Value,Vote_Average,Rated,Director,Language,Country,Runtime,Actor_1,Actor_2,Actor_3,Genre_1,Genre_2,Genre_3,Awards,Nominations,Adj_Box_Office,Log_Box_Office,Genre,Sub_Genre
tt0490204,Reign Over Me,2007,3,19661987.0,74.0,64.0,61.0,71.66,R,Mike Binder,English,United States,124.0,Adam Sandler, Don Cheadle, Jada Pinkett Smith,Drama,Unknown,Unknown,0.0,0.0,25695752.029931225,17.061836245539286,Drama,Unknown
tt0475355,Pride,2007,3,7057600.0,62.0,47.0,55.0,67.33,PG,Sunu Gonera,English,Germany,104.0,Terrence Howard, Bernie Mac, Kimberly Elise,Drama,Unknown,Unknown,0.0,0.0,9223398.404568298,16.03725411813715,Drama,Unknown
tt0822854,Shooter,2007,3,47003582.0,71.0,48.0,53.0,70.72,R,Antoine Fuqua,English,United States,124.0,Mark Wahlberg, Michael Peña, Rhona Mitra,Action/Adventure,Drama,Mystery,0.0,0.0,61427788.940687366,17.93337287934058,Action/Adventure,Drama
tt0800069,The Hills Have Eyes 2,2007,3,20804166.0,51.0,12.0,32.0,54.85,R,Martin Weisz,English,United States,89.0,Daniella Alonso, Jacob Vargas, Michael Bailey Smith,Thriller/Horror,Thriller/Horror,Unknown,0.0,0.0,27188436.79052001,17.118302322882364,Thriller/Horror,Thriller/Horror
tt0453556,TMNT,2007,3,54149098.0,62.0,35.0,41.0,61.05,PG,Kevin Munroe,English,Hong Kong,87.0,Patrick Stewart, Mako, Chris Evans,Action/Adventure,Animation,Comedy,0.0,0.0,70766082.53542456,18.07489038364381,Action/Adventure,Animation
tt0459605,Eklavya: The Royal Guard,2007,1,1290212.0,61.0,75.0,69.0,67.0,Not Rated,Vidhu Vinod Chopra,Hindi,India,105.0,Amitabh Bachchan, Saif Ali Khan, Sanjay Dutt,Action/Adventure,Drama,Thriller/Horror,0.0,0.0,1686145.3330246648,14.337955613724946,Action/Adventure,Drama
tt0427470,The Lookout,2007,3,4600585.0,70.0,87.0,73.0,66.44,R,Scott Frank,English,United States,99.0,Joseph Gordon-Levitt, Jeff Daniels, Matthew Goode,Drama,Drama,Thriller/Horror,0.0,0.0,6012387.830010321,15.609332537090786,Drama,Drama
tt0445934,Blades of Glory,2007,3,118594548.0,63.0,70.0,64.0,61.0,PG-13,"Josh Gordon, Will Speck",English,United States,93.0,Will Ferrell, Jon Heder, Amy Poehler,Comedy,Unknown,Unknown,0.0,0.0,154988206.3043667,18.85885958362973,Comedy,Unknown
tt0422774,Are We Done Yet?,2007,4,49662533.0,42.0,8.0,36.0,57.5,PG,Steve Carr,English,Canada,92.0,Ice Cube, Nia Long, John C. McGinley,Family,Comedy,Unknown,0.0,0.0,64902704.55098341,17.988399853394384,Comedy,Family
tt0444682,The Reaping,2007,4,25126214.0,56.0,8.0,36.0,56.870000000000005,R,Stephen Hopkins,English,United States,99.0,Hilary Swank, David Morrissey, AnnaSophia Robb,Thriller/Horror,Unknown,Unknown,0.0,0.0,32836811.68108729,17.307060751388512,Thriller/Horror,Unknown
tt0476995,Firehouse Dog,2007,4,13932383.0,55.0,38.0,43.0,58.620000000000005,PG,Todd Holland,English,United States,111.0,Josh Hutcherson, Bruce Greenwood, Bree Turner,Family,Comedy,Unknown,0.0,0.0,18207877.90949253,16.717364910563468,Comedy,Family
tt0396555,Meet the Robinsons,2007,3,97822171.0,68.0,67.0,61.0,68.78,G,Stephen J. Anderson,English,United States,95.0,Daniel Hansen, Wesley Singerman, Angela Bassett,Family,Comedy,Family,0.0,0.0,127841313.75153127,18.666300316458937,Comedy,Family
tt0448134,Sunshine,2007,4,3675753.0,72.0,76.0,64.0,69.58,R,Danny Boyle,English,United Kingdom,107.0,Cillian Murphy, Rose Byrne, Chris Evans,Sci-Fi/Fantasy,Thriller/Horror,Unknown,0.0,0.0,4803748.350117198,15.384907077403874,Thriller/Horror,Sci-Fi/Fantasy
tt0462338,The Hoax,2006,10,7164995.0,67.0,62.53999999999999,70.0,62.53999999999999,R,Lasse Hallström,English,United States,116.0,Richard Gere, Alfred Molina, David Aaron Baker,Comedy,Drama,Unknown,0.0,0.0,9630449.876736112,16.080440498855115,Comedy,Drama
tt0457433,Perfect Stranger,2007,4,23984949.0,57.0,10.0,31.0,57.7,R,James Foley,English,United States,109.0,Halle Berry, Bruce Willis, Giovanni Ribisi,Thriller/Horror,Unknown,Unknown,0.0,0.0,31345321.403912377,17.26057557639142,Thriller/Horror,Unknown
tt0486822,Disturbia,2007,4,80209692.0,68.0,69.0,62.0,66.78,PG-13,D.J. Caruso,English,United States,105.0,Shia LaBeouf, David Morse, Carrie-Anne Moss,Thriller/Horror,Drama,Mystery,0.0,0.0,104824011.7353937,18.467793423219863,Drama,Thriller/Horror
tt0446013,Pathfinder,2007,1,10232081.0,54.0,9.0,29.0,56.52,R,Marcus Nispel,English,United States,99.0,Karl Urban, Clancy Brown, Moon Bloodgood,Action/Adventure,Action/Adventure,Unknown,0.0,0.0,13372047.094028223,16.408677048354708,Action/Adventure,Action/Adventure
tt0780595,Redline,2007,4,6881022.0,40.0,0.0,24.0,50.0,PG-13,Andy Cheng,English,United States,95.0,Nathan Phillips, Nadia Bjorlin, Eddie Griffin,Action/Adventure,Drama,Thriller/Horror,0.0,0.0,8992633.09575484,16.01191625519355,Action/Adventure,Drama
tt0450188,La Vie En Rose,2007,2,10301706.0,76.0,50.0,66.0,74.63,PG-13,Olivier Dahan,French,France,140.0,Marion Cotillard, Sylvie Testud, Pascal Greggory,Music,Drama,Unknown,2.0,3.0,13463038.240298636,16.41545858035685,Drama,Music
tt0488120,Fracture,2007,4,39015018.0,72.0,72.0,68.0,72.78999999999999,R,Gregory Hoblit,English,Germany,113.0,Anthony Hopkins, Ryan Gosling, David Strathairn,Thriller/Horror,Unknown,Unknown,0.0,0.0,50987737.30098099,17.747095716698244,Thriller/Horror,Unknown
tt0452702,Vacancy,2007,4,19363565.0,62.0,55.0,54.0,62.23,R,Nimród Antal,English,United States,85.0,Kate Beckinsale, Luke Wilson, Frank Whaley,Thriller/Horror,Thriller/Horror,Unknown,0.0,0.0,25305751.888425887,17.046542275226866,Thriller/Horror,Thriller/Horror
tt0419843,In the Land of Women,2007,4,11052958.0,64.0,44.0,47.0,58.67,PG-13,Jonathan Kasdan,English,United States,97.0,Adam Brody, Kristen Stewart, Meg Ryan,Romance,Comedy,Drama,0.0,0.0,14444830.42152579,16.48584715221687,Drama,Romance
tt0453451,Mr. Bean's Holiday,2007,3,33302167.0,64.0,51.0,56.0,63.38,G,Steve Bendelack,English,United Kingdom,90.0,Rowan Atkinson, Willem Dafoe, Steve Pemberton,Family,Comedy,Unknown,0.0,0.0,43521757.251256384,17.58877153771279,Comedy,Family
tt0435670,The Invisible,2007,4,20578909.0,61.0,20.0,36.0,63.66,PG-13,David S. Goyer,English,Sweden,102.0,Justin Chatwin, Margarita Levieva, Marcia Gay Harden,Sci-Fi/Fantasy,Thriller/Horror,Unknown,0.0,0.0,26894054.13148325,17.107415784135668,Thriller/Horror,Sci-Fi/Fantasy
tt0772178,Kickin' It Old Skool,2007,4,4502604.0,46.0,46.0,18.0,46.0,PG-13,Harvey Glazer,English,United States,108.0,Jamie Kennedy, Maria Menounos, Miguel A. Núñez Jr.,Comedy,Unknown,Unknown,0.0,0.0,5884338.946667824,15.587804963848557,Comedy,Unknown
tt0443473,The Condemned,2007,4,7371706.0,60.0,15.0,23.0,60.41,R,Scott Wiper,English,United States,113.0,Steve Austin, Vinnie Jones, Nathan Jones,Action/Adventure,Thriller/Horror,Unknown,0.0,0.0,9633895.567805847,16.080798226151526,Action/Adventure,Thriller/Horror
tt0413300,Spider-Man 3,2007,5,336530303.0,63.0,63.0,59.0,63.74,PG-13,Sam Raimi,English,United States,139.0,Tobey Maguire, Kirsten Dunst, Topher Grace,Sci-Fi/Fantasy,Action/Adventure,Action/Adventure,0.0,0.0,439802915.9741393,19.90183726629065,Action/Adventure,Sci-Fi/Fantasy
tt0338216,Lucky You,2007,5,5758950.0,59.0,28.0,49.0,56.150000000000006,PG-13,Curtis Hanson,English,United States,124.0,Eric Bana, Drew Barrymore, Robert Duvall,Drama,Romance,Unknown,0.0,0.0,7526225.663396708,15.833904234192598,Drama,Romance
tt0756729,Year of the Dog,2007,4,1540141.0,60.0,69.0,70.0,55.0,PG-13,Mike White,English,United States,97.0,Molly Shannon, John C. Reilly, Peter Sarsgaard,Comedy,Drama,Romance,0.0,0.0,2012771.2029882995,14.515023038444488,Comedy,Drama
tt0458364,The Ex,2006,12,3093394.0,54.0,19.0,32.0,51.19,PG-13,Jesse Peretz,English,United States,90.0,Zach Braff, Amanda Peet, Charles Grodin,Comedy,Romance,Unknown,0.0,0.0,4157822.282638889,15.240502005418582,Comedy,Romance
tt0478311,Knocked Up,2007,6,148768917.0,69.0,89.0,85.0,62.42,R,Judd Apatow,English,United States,129.0,Seth Rogen, Katherine Heigl, Paul Rudd,Comedy,Romance,Drama,0.0,0.0,194422323.6946205,19.085543277217777,Comedy,Romance
tt0427327,Hairspray,2007,7,118871849.0,67.0,92.0,81.0,66.61,PG,Adam Shankman,English,United States,117.0,John Travolta, Queen Latifah, Nikki Blonsky,Comedy,Romance,Drama,0.0,0.0,155350603.9467643,18.861195081447946,Comedy,Romance
tt0463854,28 Weeks Later,2007,4,28638916.0,69.0,72.0,78.0,65.81,R,Juan Carlos Fresnadillo,English,United Kingdom,100.0,Jeremy Renner, Rose Byrne, Robert Carlyle,Thriller/Horror,Thriller/Horror,Sci-Fi/Fantasy,0.0,0.0,37427472.81554148,17.437915559982745,Thriller/Horror,Thriller/Horror
tt0791304,Georgia Rule,2007,5,19103072.0,59.0,19.0,25.0,59.7,R,Garry Marshall,English,United States,113.0,Jane Fonda, Lindsay Lohan, Felicity Huffman,Comedy,Drama,Romance,0.0,0.0,24965320.19484716,17.032998227584535,Comedy,Drama
tt0800003,Delta Farce,2007,5,8130530.0,36.0,5.0,17.0,50.0,PG-13,C.B. Harding,English,United States,90.0,Larry the Cable Guy, Bill Engvall, DJ Qualls,Comedy,Action/Adventure,Action/Adventure,0.0,0.0,10625583.403748397,16.178775179855418,Comedy,Action/Adventure
tt0413267,Shrek the Third,2007,5,322719944.0,61.0,41.0,58.0,62.7,PG,"Chris Miller, Raman Hui",English,United States,93.0,Mike Myers, Cameron Diaz, Eddie Murphy,Sci-Fi/Fantasy,Action/Adventure,Animation,0.0,0.0,421754508.1347725,19.85993396844946,Action/Adventure,Sci-Fi/Fantasy
tt0449088,Pirates of the Caribbean: At World's End,2007,5,309420425.0,71.0,44.0,50.0,72.33,PG-13,Gore Verbinski,English,United States,168.0,Johnny Depp, Orlando Bloom, Keira Knightley,Action/Adventure,Sci-Fi/Fantasy,Action/Adventure,0.0,0.0,404373704.13254434,19.81785001859617,Action/Adventure,Sci-Fi/Fantasy
tt0470705,Bug,2006,11,7025810.0,61.0,61.0,62.0,60.93,R,William Friedkin,English,United States,98.0,Ashley Judd, Michael Shannon, Harry Connick Jr.,Drama,Thriller/Horror,Thriller/Horror,0.0,0.0,9443371.704861112,16.06082364647602,Drama,Thriller/Horror
tt0780571,Mr. Brooks,2007,6,28549298.0,73.0,55.0,45.0,68.94,R,Bruce A. Evans,English,United States,120.0,Kevin Costner, Demi Moore, William Hurt,Thriller/Horror,Thriller/Horror,Unknown,0.0,0.0,37310353.32474849,17.434781415127,Thriller/Horror,Thriller/Horror
tt0389328,Rise: Blood Hunter,2007,4,114306.0,49.0,33.0,50.46,50.46,R,Sebastian Gutierrez,English,United States,97.0,Lucy Liu, Michael Chiklis, Carla Gugino,Action/Adventure,Action/Adventure,Thriller/Horror,0.0,0.0,149383.6117139798,11.914272851647826,Action/Adventure,Action/Adventure
tt0441007,Gracie,2007,6,2956339.0,61.0,61.0,52.0,63.0,PG-13,Davis Guggenheim,English,Unknown,97.0,Carly Schroeder, Andrew Shue, Elisabeth Shue,Drama,Unknown,Unknown,0.0,0.0,3863564.443431625,15.167100746281792,Drama,Unknown
tt0494222,Eagle vs Shark,2007,7,221846.0,67.0,56.0,55.0,65.28,R,Taika Waititi,English,New Zealand,87.0,Loren Taylor, Jemaine Clement, Craig Hall,Comedy,Romance,Unknown,0.0,0.0,289924.90966615546,12.57737723624826,Comedy,Romance
tt0411061,88 Minutes,2007,2,17213467.0,59.0,5.0,17.0,57.43000000000001,R,Jon Avnet,English,United States,108.0,Al Pacino, Alicia Witt, Ben McKenzie,Thriller/Horror,Mystery,Thriller/Horror,0.0,0.0,22495843.355374213,16.928841110347012,Thriller/Horror,Mystery
tt0496806,Ocean's Thirteen,2007,6,117154724.0,69.0,70.0,62.0,67.06,PG-13,Steven Soderbergh,English,United States,122.0,George Clooney, Brad Pitt, Matt Damon,Thriller/Horror,Thriller/Horror,Unknown,0.0,0.0,153106536.84386185,18.846644556279877,Thriller/Horror,Thriller/Horror
tt0498353,Hostel: Part II,2007,6,17609452.0,55.0,44.0,46.0,58.2,R,Eli Roth,English,United States,93.0,Lauren German, Heather Matarazzo, Bijou Phillips,Thriller/Horror,Unknown,Unknown,0.0,0.0,23013346.10662577,16.95158487110996,Thriller/Horror,Unknown
tt0842929,Paranoid Park,2007,7,486767.0,66.0,77.0,83.0,65.31,R,Gus Van Sant,English,France,85.0,Gabe Nevins, Daniel Liu, Taylor Momsen,Drama,Crime,Drama,0.0,0.0,636143.4441164839,13.363179357955351,Drama,Crime
tt0423294,Surf's Up,2007,6,58867694.0,67.0,79.0,64.0,63.38,PG,"Ash Brannon, Chris Buck",English,United States,85.0,Shia LaBeouf, Zooey Deschanel, Jon Heder,Family,Comedy,Family,0.0,0.0,76932695.94766136,18.15844151898671,Comedy,Family
tt0486576,Fantastic Four: Rise of the Silver Surfer,2007,6,131921738.0,56.0,37.0,45.0,55.84,PG,Tim Story,English,United Kingdom,92.0,Ioan Gruffudd, Jessica Alba, Chris Evans,Action/Adventure,Sci-Fi/Fantasy,Action/Adventure,0.0,0.0,172405172.83454388,18.965357920584477,Action/Adventure,Sci-Fi/Fantasy
tt0479500,Nancy Drew,2007,6,25612520.0,59.0,49.0,53.0,60.78,PG,Andrew Fleming,English,United States,99.0,Emma Roberts, Tate Donovan, Max Thieriot,Family,Action/Adventure,Crime,0.0,0.0,33472352.655998304,17.32623036220204,Action/Adventure,Family
tt0989000,In Search of a Midnight Kiss,2007,4,172605.0,72.0,85.0,64.0,65.28999999999999,Not Rated,Alex Holdridge,English,United States,90.0,Scoot McNairy, Sara Simmonds, Brian McGuire,Comedy,Drama,Romance,0.0,0.0,225573.0958995283,12.326399535730005,Comedy,Drama
tt0473360,Goal II: Living the Dream,2007,2,225067.0,58.0,39.0,60.0,60.0,PG-13,Jaume Collet-Serra,English,United Kingdom,115.0,Kuno Becker, Alessandro Nivola, Anna Friel,Drama,Unknown,Unknown,0.0,0.0,294134.352856633,12.591791924441669,Drama,Unknown
tt0829459,A Mighty Heart,2007,6,9176787.0,66.0,79.0,74.0,63.96,R,Michael Winterbottom,English,United States,100.0,Angelina Jolie, Dan Futterman, Irrfan Khan,Drama,Thriller/Horror,Unknown,0.0,0.0,11992910.135862488,16.299826211136715,Drama,Thriller/Horror
tt0450385,1408,2007,6,71985628.0,68.0,79.0,64.0,66.69,PG-13,Mikael Håfström,English,United States,104.0,John Cusack, Samuel L. Jackson, Mary McCormack,Thriller/Horror,Mystery,Unknown,0.0,0.0,94076191.11979245,18.359615555748604,Thriller/Horror,Mystery
tt0795368,Death at a Funeral,2007,8,8580428.0,73.0,68.78999999999999,67.0,68.78999999999999,R,Frank Oz,English,United States,90.0,Matthew Macfadyen, Peter Dinklage, Ewen Bremner,Comedy,Drama,Unknown,0.0,0.0,11213543.687048452,16.232632863474226,Comedy,Drama
tt0432264,Introducing the Dwights,2007,6,379408.0,64.0,52.0,50.0,53.0,R,Cherie Nowlan,English,Australia,105.0,Brenda Blethyn, Khan Chittenden, Emma Booth,Drama,Comedy,Romance,0.0,0.0,495838.6904727455,13.114005931990226,Drama,Comedy
tt0337978,Live Free or Die Hard,2007,6,134529403.0,71.0,82.0,69.0,65.92,PG-13,Len Wiseman,English,United States,128.0,Bruce Willis, Justin Long, Timothy Olyphant,Action/Adventure,Thriller/Horror,Unknown,0.0,0.0,175813064.07245034,18.98493185258432,Action/Adventure,Thriller/Horror
tt0762114,License to Wed,2007,7,43799818.0,52.0,7.0,25.0,56.98,PG-13,Ken Kwapis,English,United States,91.0,Mandy Moore, John Krasinski, Robin Williams,Comedy,Unknown,Unknown,0.0,0.0,57240871.04137126,17.862778729891236,Comedy,Unknown
tt0765447,Evening,2007,6,12492481.0,64.0,27.0,45.0,58.6,PG-13,Lajos Koltai,English,United States,117.0,Vanessa Redgrave, Toni Collette, Claire Danes,Drama,Romance,Unknown,0.0,0.0,16326106.512766346,16.608276011091128,Drama,Romance
tt0413099,Evan Almighty,2007,6,100462298.0,54.0,24.0,37.0,55.41,PG,Tom Shadyac,English,United States,96.0,Steve Carell, Morgan Freeman, Lauren Graham,Sci-Fi/Fantasy,Comedy,Family,0.0,0.0,131291628.75374985,18.69293158060492,Comedy,Sci-Fi/Fantasy
tt0418279,Transformers,2007,6,319246193.0,70.0,58.0,61.0,67.52,PG-13,Michael Bay,English,United States,143.0,Shia LaBeouf, Megan Fox, Josh Duhamel,Action/Adventure,Sci-Fi/Fantasy,Action/Adventure,0.0,0.0,417214751.0741191,19.84911163778635,Action/Adventure,Sci-Fi/Fantasy
tt0374563,Captivity,2007,3,2626800.0,46.0,9.0,24.0,49.03,R,Roland Joffé,English,United States,84.0,Elisha Cuthbert, Daniel Gillies, Pruitt Taylor Vince,Thriller/Horror,Thriller/Horror,Thriller/Horror,0.0,0.0,3432898.28399456,15.04891544310329,Thriller/Horror,Thriller/Horror
tt0373889,Harry Potter and the Order of the Phoenix,2007,6,292004738.0,75.0,78.0,71.0,76.89,PG-13,David Yates,English,United Kingdom,138.0,Daniel Radcliffe, Emma Watson, Rupert Grint,Action/Adventure,Sci-Fi/Fantasy,Mystery,0.0,0.0,381613584.58903646,19.75991909593265,Action/Adventure,Sci-Fi/Fantasy
tt0762107,I Now Pronounce You Chuck & Larry,2007,7,120059556.0,59.0,14.0,37.0,60.14,PG-13,Dennis Dugan,English,United States,115.0,Adam Sandler, Kevin James, Jessica Biel,Comedy,Romance,Unknown,0.0,0.0,156902788.09561017,18.871136987434543,Comedy,Romance
tt0837106,Arn: The Knight Templar,2007,12,15599053.0,66.0,62.0,62.0,62.0,R,Peter Flinth,Swedish,Sweden,139.0,Joakim Nätterqvist, Sofia Helin, Stellan Skarsgård,Action/Adventure,Action/Adventure,Drama,0.0,0.0,20386006.6528248,16.830359275053265,Action/Adventure,Action/Adventure
tt0445922,Across the Universe,2007,9,24343673.0,73.0,53.0,56.0,71.42,PG-13,Julie Taymor,English,United States,133.0,Evan Rachel Wood, Jim Sturgess, Joe Anderson,Drama,Romance,Sci-Fi/Fantasy,0.0,0.0,31814128.69949166,17.275421047805104,Drama,Romance
tt0772157,Broken English,2007,11,956919.0,63.0,64.0,61.0,61.0,PG-13,Zoe R. Cassavetes,English,France,97.0,Parker Posey, Melvil Poupaud, Gena Rowlands,Comedy,Drama,Romance,0.0,0.0,1250573.1662181325,14.03911253715887,Comedy,Drama
tt0787475,Hot Rod,2007,8,13938332.0,67.0,39.0,43.0,64.0,PG-13,Akiva Schaffer,English,United States,88.0,Andy Samberg, Isla Fisher, Ian McShane,Comedy,Action/Adventure,Drama,0.0,0.0,18215652.506679785,16.717791810274534,Comedy,Action/Adventure
tt0486655,Stardust,2007,8,38634938.0,76.0,77.0,66.0,72.41,PG-13,Matthew Vaughn,English,United Kingdom,127.0,Charlie Cox, Claire Danes, Sienna Miller,Action/Adventure,Sci-Fi/Fantasy,Romance,0.0,0.0,50491020.39075537,17.73730606439035,Action/Adventure,Sci-Fi/Fantasy
tt0785077,Who's Your Caddy?,2007,7,5713425.0,22.0,6.0,18.0,38.63,PG-13,Don Michael Paul,English,United States,93.0,Big Boi, Jeffrey Jones, Terry Crews,Comedy,Unknown,Unknown,0.0,0.0,7466730.195763522,15.825967736482148,Comedy,Unknown
tt0461703,Skinwalkers,2006,3,1018965.0,45.0,13.0,33.0,50.67999999999999,R,James Isaac,English,Canada,110.0,Jason Behr, Elias Koteas, Rhona Mitra,Sci-Fi/Fantasy,Action/Adventure,Thriller/Horror,0.0,0.0,1369588.0260416667,14.13002054166322,Thriller/Horror,Sci-Fi/Fantasy
tt0462538,The Simpsons Movie,2007,7,183135014.0,73.0,87.0,80.0,69.93,PG-13,David Silverman,English,United States,87.0,Dan Castellaneta, Julie Kavner, Nancy Cartwright,Family,Comedy,Family,0.0,0.0,239334504.0733667,19.293372730003878,Comedy,Family
tt0897361,I Know Who Killed Me,2007,7,7498716.0,36.0,9.0,16.0,45.0,R,Chris Sivertson,English,United States,105.0,Lindsay Lohan, Julia Ormond, Neal McDonough,Thriller/Horror,Thriller/Horror,Mystery,0.0,0.0,9799881.714847934,16.097880873654482,Thriller/Horror,Thriller/Horror
tt0481141,No Reservations,2007,6,43107979.0,63.0,42.0,50.0,65.44,PG,Scott Hicks,English,United States,104.0,Catherine Zeta-Jones, Aaron Eckhart, Abigail Breslin,Comedy,Romance,Drama,0.0,0.0,56336724.20266999,17.84685717535452,Comedy,Romance
tt0467110,Underdog,2007,8,43760605.0,47.0,15.0,37.0,54.25,PG,Frederik Du Chau,English,United States,81.0,Peter Dinklage, Jason Lee, Amy Adams,Family,Action/Adventure,Action/Adventure,0.0,0.0,57189624.56641684,17.8618830511981,Action/Adventure,Family
tt0423977,Charlie Bartlett,2007,5,3951699.0,69.0,58.0,54.0,66.7,R,Jon Poll,English,United States,97.0,Anton Yelchin, Robert Downey Jr., Hope Davis,Comedy,Drama,Unknown,0.0,0.0,5164375.177388083,15.457294680785996,Comedy,Drama
tt0458522,El cantante,2006,9,7556712.0,54.0,25.0,46.0,71.0,R,Leon Ichaso,Spanish,United States,116.0,Marc Anthony, Jennifer Lopez, John Ortiz,Drama,Drama,Music,0.0,0.0,10156955.608333334,16.13366931036304,Drama,Drama
tt0440963,The Bourne Ultimatum,2007,8,227471070.0,80.0,92.0,85.0,74.1,PG-13,Paul Greengrass,English,United States,115.0,Matt Damon, Edgar Ramírez, Joan Allen,Action/Adventure,Drama,Mystery,3.0,3.0,297276170.9537865,19.51017213323832,Action/Adventure,Drama
tt0804452,Bratz,2007,8,10010209.0,30.0,10.0,21.0,57.63,PG,Sean McNamara,English,Unknown,102.0,Skyler Shaye, Janel Parrish, Logan Browning,Comedy,Music,Unknown,0.0,0.0,13082088.205621632,16.386754539998652,Comedy,Music
tt0796375,You Kill Me,2007,2,2429367.0,64.0,78.0,64.0,61.59,R,John Dahl,English,United States,90.0,Ben Kingsley, Téa Leoni, Luke Wilson,Comedy,Crime,Thriller/Horror,0.0,0.0,3174878.1047255257,14.970779797359496,Comedy,Crime
tt0890882,A Man's Job,2007,2,506649.0,66.0,60.0,60.0,60.0,Unknown,Aleksi Salmenperä,Finnish,Finland,103.0,Tommi Korpela, Maria Heiskanen, Jani Volanen,Drama,Unknown,Unknown,0.0,0.0,662126.7255548803,13.403212244929716,Drama,Unknown
tt0829482,Superbad,2007,3,121463226.0,76.0,88.0,76.0,72.0,R,Greg Mottola,English,United States,113.0,Michael Cera, Jonah Hill, Christopher Mintz-Plasse,Comedy,Unknown,Unknown,0.0,0.0,158737208.81066066,18.882760618069742,Comedy,Unknown
tt0808331,Joshua,2007,1,482355.0,58.0,62.0,69.0,56.28999999999999,R,George Ratliff,English,United States,105.0,Sam Rockwell, Vera Farmiga, Jacob Kogan,Drama,Thriller/Horror,Thriller/Horror,0.0,0.0,630377.5132389965,13.354074146266177,Drama,Thriller/Horror
tt0796368,Talk to Me,2007,7,4533261.0,73.0,83.0,69.0,68.43,R,Kasi Lemmons,English,United States,118.0,Don Cheadle, Chiwetel Ejiofor, Bruce McFee,Drama,Unknown,Unknown,0.0,0.0,5924403.802268716,15.594590615832857,Drama,Unknown
tt0416185,Resurrecting the Champ,2007,6,3172573.0,67.0,60.0,55.0,63.3,PG-13,Rod Lurie,English,United States,112.0,Samuel L. Jackson, Josh Hartnett, Kathryn Morris,Drama,Unknown,Unknown,0.0,0.0,4146155.172661593,15.23769199835457,Drama,Unknown
tt0796335,Molière,2007,1,635733.0,71.0,69.0,59.0,64.25,PG-13,Laurent Tirard,French,France,115.0,Romain Duris, Fabrice Luchini, Laura Morante,Romance,Drama,Comedy,0.0,0.0,830823.3305842521,13.630172452660398,Comedy,Romance
tt0293564,Rush Hour 3,2007,8,140125968.0,62.0,17.0,44.0,64.26,PG-13,Brett Ratner,English,United States,91.0,Jackie Chan, Chris Tucker, Max von Sydow,Action/Adventure,Comedy,Crime,0.0,0.0,183127072.89868915,19.025690857254823,Action/Adventure,Comedy
tt0462396,The Last Legion,2007,4,5933494.0,54.0,15.0,37.0,56.0,PG-13,Doug Lefler,English,United Kingdom,102.0,Colin Firth, Ben Kingsley, Aishwarya Rai Bachchan,Action/Adventure,Action/Adventure,Sci-Fi/Fantasy,0.0,0.0,7754332.789208168,15.863762314683605,Action/Adventure,Action/Adventure
tt0424823,Balls of Fury,2007,8,32886940.0,53.0,21.0,38.0,51.84,PG-13,Robert Ben Garant,English,United States,90.0,Dan Fogler, Christopher Walken, George Lopez,Comedy,Crime,Unknown,0.0,0.0,42979107.61833107,17.576224686243943,Comedy,Crime
tt0815244,Sydney White,2007,9,11892415.0,62.0,35.0,45.0,65.09,PG-13,Joe Nussbaum,English,United States,108.0,Amanda Bynes, Sara Paxton, Matt Long,Comedy,Unknown,Unknown,0.0,0.0,15541895.47969056,16.559049869705586,Comedy,Unknown
tt0431197,The Kingdom,2007,8,47536778.0,70.0,51.0,56.0,66.68,R,Peter Berg,English,United States,110.0,Jamie Foxx, Chris Cooper, Jennifer Garner,Thriller/Horror,Action/Adventure,Drama,0.0,0.0,62124609.2671046,17.944652752898183,Drama,Thriller/Horror
tt0486051,Wind Chill,2007,4,36804.0,58.0,46.0,52.0,58.09,R,Gregory Jacobs,English,United States,91.0,Emily Blunt, Ashton Holmes, Martin Donovan,Drama,Thriller/Horror,Thriller/Horror,0.0,0.0,48098.21396533264,10.781000323706587,Drama,Thriller/Horror
tt0477078,Rocket Science,2007,1,714943.0,66.0,84.0,73.0,62.0,R,Jeffrey Blitz,English,United States,101.0,Reece Thompson, Anna Kendrick, Nicholas D'Agosto,Comedy,Drama,Unknown,0.0,0.0,934340.8702047823,13.74759660802293,Comedy,Drama
tt0462244,Daddy Day Camp,2007,8,13235267.0,32.0,1.0,13.0,48.35,PG,Fred Savage,English,Unknown,89.0,Cuba Gooding Jr., Lochlyn Munro, Richard Gant,Family,Comedy,Unknown,0.0,0.0,17296834.693356868,16.666034077025827,Comedy,Family
tt0427392,The Invasion,2007,8,15074191.0,59.0,20.0,45.0,59.62,PG-13,Oliver Hirschbiegel,English,United States,99.0,Nicole Kidman, Daniel Craig, Jeremy Northam,Sci-Fi/Fantasy,Thriller/Horror,Mystery,0.0,0.0,19700077.81959275,16.79613314393355,Thriller/Horror,Sci-Fi/Fantasy
tt0499556,War,2007,8,22486409.0,62.0,62.74,36.0,62.74,R,Philip G. Atwell,English,Canada,103.0,Jet Li, Jason Statham, Nadine Velazquez,Action/Adventure,Thriller/Horror,Unknown,0.0,0.0,29386917.492500316,17.196060150026195,Action/Adventure,Thriller/Horror
tt0775488,Illegal Tender,2007,8,3106835.0,54.0,15.0,40.0,63.0,R,Franc. Reyes,English,United States,108.0,Rick Gonzalez, Wanda De Jesus, Dania Ramirez,Drama,Thriller/Horror,Crime,0.0,0.0,4060243.848086736,15.216753590879426,Drama,Thriller/Horror
