,Release Group,Rollout,Markets,Domestic,International,Worldwide,imdb_id,Area,Release Date,Opening,Gross,Filmmakers,Role,# Releases,Lifetime Gross,Rank
0,,,,,,,tt0435651,Domestic,"Aug 15, 2014","$12,305,016","$45,090,374",,,,,
0,,,,,,,tt2140577,Domestic,"Feb 7, 2014","$1,484","$13,769",,,,,
0,,,,,,,tt1396523,United Arab Emirates,"Oct 2, 2014","$40,008","$59,484",,,,,
0,,,,,,,tt1924435,Domestic,"Aug 13, 2014","$17,813,722","$82,390,774",,,,,
0,,,,,,,tt3097204,United Kingdom,"Aug 6, 2014","$21,030,178","$55,652,783",,,,,
0,,,,,,,tt2383068,Domestic,"Jun 6, 2014",$583,"$9,221",,,,,
0,,,,,,,tt0458481,Domestic,"Aug 22, 2014","$6,317,683","$13,757,804",,,,,
0,,,,,,,tt1355630,Domestic,"Aug 22, 2014","$15,679,190","$50,474,843",,,,,
0,,,,,,,tt2737050,Domestic,"Dec 24, 2014","$30,700","$1,436,243",,,,,
0,,,,,,,tt2866360,Domestic,"Jun 20, 2014","$17,000","$102,617",,,,,
0,,,,,,,tt2870612,Domestic,"Aug 29, 2014","$8,632,820","$21,321,100",,,,,
0,,,,,,,tt2756032,Domestic,"Aug 22, 2014","$48,059","$513,447",,,,,
0,,,,,,,tt1682186,Domestic,"Sep 28, 2012",$456,"$1,373",,,,,
0,,,,,,,tt2980592,Domestic,"Sep 17, 2014","$84,527","$332,890",,,,,
0,Original Release,"September 12-July 23, 2015",19 markets,"$1,446,634","$15,252,395","$16,699,029",tt3169706,,,,,,,,,
0,,,,,,,tt3177316,Domestic,"Sep 12, 2014","$4,131","$9,318",,,,,
0,,,,,,,tt1600196,Domestic,"Sep 12, 2014","$4,104,552","$10,724,389",,,,,
0,,,,,,,tt2920540,Domestic,"Sep 17, 2014","$27,879","$279,558",,,,,
0,,,,,,,tt1571249,Domestic,"Sep 12, 2014","$380,691","$5,284,309",,,,,
0,,,,,,,tt0430916,Domestic,"Aug 8, 2008","$10,607","$56,386",,,,,
0,,,,,,,tt1790864,Domestic,"Sep 19, 2014","$32,512,804","$102,427,862",,,,,
0,,,,,,,tt2994190,Domestic,"Oct 17, 2014","$1,316","$13,302",,,,,
0,,,,,,,tt0365907,Domestic,"Sep 19, 2014","$12,758,780","$26,307,600",,,,,
0,,,,,,,tt2034031,Domestic,"Oct 24, 2014","$74,139","$1,066,981",,,,,
0,,,,,,,tt0121731,,,,,Saul Gilbert,Director,,,
0,Original Release,"May 18, 2007",Mexico,–,"$252,301","$252,301",tt1621046,,,,,,,,,
0,,,,,,,tt3042408,Germany,"Sep 25, 2014","$1,726,429","$7,096,090",,,,,
0,Original Release,"November 23, 2013-March 18, 2016",12 markets,"$703,232","$23,731,253","$24,434,485",tt2576852,,,,,,,,,
0,,,,,,,tt1371150,Domestic,"Sep 19, 2014","$11,558,149","$34,296,320",,,,,
0,,,,,,,tt0208502,,,,,Mamoru Oshii,Director,,,
0,Original Release,"December 25-March 6, 2015",55 markets,"$350,126,372","$197,300,000","$547,426,372",tt2179136,,,,,,,,,
0,,,,,,,tt3099498,Domestic,"Sep 19, 2014","$846,831","$1,826,705",,,,,
0,,,,,,,tt1626146,Domestic,"Sep 19, 2014","$40,847","$1,124,445",,,,,
0,,,,,,,tt1528071,Domestic,"Oct 31, 2014","$107,544","$173,948",,,,,
0,Original Release,"September 23-January 2, 2015",54 markets,"$84,273,813","$172,773,848","$257,047,661",tt3322940,,,,,,,,,
0,,,,,,,tt2140619,Domestic,"Sep 26, 2014","$15,600","$18,612",,,,,
0,,,,,,,tt0829150,Domestic,"Oct 10, 2014","$23,514,615","$56,280,355",,,,,
0,,,,,,,tt2494280,Latvia,"Jun 19, 2015","$2,432","$4,833",,,,,
0,,,,,,,tt1971325,Italy,"Feb 26, 2015","$365,389","$604,420",,,,,
0,Original Release,"September 5-June 18, 2015",14 markets,"$1,075,178","$1,015,434","$2,090,612",tt2326612,,,,,,,,,
0,Original Release,"August 28-July 30, 2015",13 markets,"$68,372","$4,756,127","$4,824,499",tt2397535,,,,,,,,,
0,,,,,,,tt1639826,United Kingdom,"Sep 13, 2013","$1,319,313","$4,883,095",,,,,
0,,,,,,,tt0379000,,,,,Peter Cornwell,Director,,,
0,Original Release,"June 19-October 29, 2015",15 markets,"$3,469,224","$3,782,002","$7,251,226",tt3416742,,,,,,,,,
0,Original Release,"October 23-October 16, 2015",48 markets,"$43,037,835","$42,975,221","$86,013,056",tt2911666,,,,,,,,,
0,Original Release,"April 30-August 14, 2014","APAC, EMEA",–,"$944,828","$944,828",tt2556874,,,,,,,,,
0,,,,,,,tt1872194,Domestic,"Oct 10, 2014","$13,116,226","$47,119,388",,,,,
0,,,,,,,tt1778338,,,,,Brett Harvey,Director,,,
0,Original Release,"October 17-June 2, 2015",60 markets,"$85,817,906","$126,000,000","$211,817,906",tt2713180,,,,,,,,,
0,,,,,,,tt2720680,Domestic,"Feb 27, 2015","$4,651","$44,903",,,,,
0,,,,,,,tt2170593,Domestic,"Oct 10, 2014","$109,878","$44,137,712",,,,,
0,,,,,,,tt2509850,United Kingdom,"Oct 10, 2014","$522,292","$960,135",,,,,
0,,,,,,,tt2872718,Domestic,"Oct 31, 2014","$10,441,000","$32,381,217",,,,,
0,Original Release,"October 25-February 28, 2015",61 markets,"$222,527,828","$435,300,000","$657,827,828",tt2245084,,,,,,,,,
0,,,,,,,tt2262227,Domestic,"Oct 17, 2014","$17,005,218","$50,151,543",,,,,
0,,,,,,,tt1638002,Domestic,"Feb 6, 2015","$14,893","$20,431",,,,,
0,,,,,,,tt2669336,Russia/CIS,"Mar 3, 2016","$4,482","$19,572",,,,,
0,Original Release,"January 21-August 7, 2015",31 markets,"$25,442,958","$11,426,456","$36,869,414",tt0470752,,,,,,,,,
0,,,,,,,tt0077292,,,,,Cheh Chang,Director,,,
0,,,,,,,tt2459156,,,,,Mark Raso,Director,,,
0,,,,,,,tt0103961,,,,,Arnold Schwarzenegger,Director,,,
0,,,,,,,tt2802154,Domestic,"Dec 25, 2014","$15,200","$1,092,800",,,,,
0,Original Release,"September 30-October 23, 2010","China, APAC",–,"$13,321,793","$13,321,793",tt1460743,,,,,,,,,
0,,,,,,,tt2249221,France,"Dec 4, 2013","$999,714","$1,810,220",,,,,
0,,,,,,,tt2991224,Domestic,"Apr 17, 2015","$5,180","$144,501",,,,,
0,,,,,,,tt2870808,Domestic,"Dec 5, 2014","$2,665","$8,265",,,,,
0,,,,,,,tt2968804,United Arab Emirates,"Sep 15, 2014",–,"$223,946",,,,,
0,,,,,,,tt2043932,Netherlands,"Dec 8, 2011","$1,476,265","$5,277,949",,,,,
0,,,,,,,tt1966566,Domestic,"Feb 28, 2014","$510,846","$1,013,945",,,,,
0,,,,,,,tt2832470,Domestic,"Oct 10, 2014","$17,331","$37,473",,,,,
0,,,,,,,tt0030947,,,,,Grigoriy Aleksandrov,Director,,,
0,Original Release,"August 19-August 22, 2012",APAC,–,"$29,843,025","$29,843,025",tt2036416,,,,,,,,,
0,,,,,,,tt1273207,,,,,Brett Pierce,Director,,,
0,Original Release,"November 14-July 21, 2015",50 markets,"$91,125,683","$142,430,025","$233,555,708",tt2084970,,,,,,,,,
0,,,,,,,tt1791528,Domestic,"Dec 12, 2014","$328,184","$8,110,975",,,,,
0,,,,,,,tt1798243,Domestic,"Oct 17, 2014","$37,440","$58,293",,,,,
0,,,,,,,tt1951265,Domestic,"Nov 21, 2014","$121,897,634","$337,135,885",,,,,
0,,,,,,,tt2751310,Russia/CIS,"Oct 1, 2015","$17,883","$36,842",,,,,
0,,,,,,,tt1528100,Domestic,"Dec 12, 2014","$24,115,934","$65,014,513",,,,,
0,,,,,,,tt3011894,Domestic,"Feb 20, 2015","$85,100","$3,106,530",,,,,
0,,,,,,,tt0099878,Domestic,"Jul 6, 1990","$5,029,640","$20,305,841",,,,,
0,,,,,,,tt0102940,Domestic,"Jan 11, 1991",–,"$18,476",,,,,
0,,,,,,,tt2096672,Domestic,"Nov 14, 2014","$36,111,775","$86,208,010",,,,,
0,,,,,,,tt2064968,South Africa,"Nov 28, 2014","$8,302","$36,496",,,,,
0,,,,,,,tt3128900,,,,,Karen Leigh Hopkins,Director,,,
0,,,,,,,tt3534838,,,,,Casper Kelly,Director,,,
0,,,,,,,tt1055300,Hong Kong,"Oct 2, 2008","$526,532","$1,339,198",,,,,
0,,,,,,,tt2980516,Domestic,"Nov 7, 2014","$208,763","$35,893,537",,,,,
0,,,,,,,tt2986512,,,,,Jamie Payne,Director,,,
0,,,,,,,tt3455224,,,,,Orlando von Einsiedel,Director,,,
0,,,,,,,tt0484439,,,,,Gary Trousdale,Director,,,
0,Original Release,"December 10, 2014-December 31, 2016",21 markets,"$857,522","$3,333,148","$4,190,670",tt1865505,,,,,,,,,
0,,,,,,,tt1390411,Domestic,"Dec 11, 2015","$11,053,366","$25,020,758",,,,,
0,,,,,,,tt12944538,,,,,Stephen Merchant,Director,,,
0,Original Release,"June 10-August 5, 2015",66 markets,"$652,270,625","$1,018,130,012","$1,670,400,637",tt0369610,,,,,,,,,
0,,,,,,,tt3106868,Domestic,"Apr 4, 2014","$7,724","$84,464",,,,,
0,,,,,,,tt4044364,Domestic,"Oct 24, 2014","$126,321","$2,800,870",,,,,
0,,,,,,,tt3759416,France,"Nov 26, 2014","$804,136","$26,621,255",,,,,
0,,,,,,,tt2402619,,,,,Ricky Blitt,Director,,,
0,,,,,,,tt2170439,Domestic,"Nov 26, 2014","$15,457,418","$54,445,357",,,,,
0,,,,,,,tt0104135,,,,,John Paragon,Director,,,
0,,,,,,,tt0214641,,,,,Doug Lefler,Director,,,
0,,,,,,,tt0115650,,,,,Coline Serreau,Director,,,
0,,,,,,,tt1911658,Domestic,"Nov 26, 2014","$25,447,444","$83,850,911",,,,,
0,,,,,,,tt2614684,Domestic,"Feb 27, 2015","$55,761","$1,270,847",,,,,
0,,,,,,,tt1355638,Domestic,"Dec 7, 2012","$4,301","$23,392",,,,,
0,,,,,,,tt3316960,Domestic,"Jan 16, 2015","$197,000","$18,754,371",,,,,
0,Original Release,"November 27, 2014-January 15, 2016",56 markets,"$76,271,832","$206,098,303","$282,370,135",tt1109624,,,,,,,,,
0,,,,,,,tt4046784,Domestic,"Sep 18, 2015","$30,316,510","$81,697,192",,,,,
0,,,,,,,tt2100546,,,,,Karen Disher,Director,,,
0,Original Release,"February 12-August 6, 2015",8 markets,–,"$2,047,501","$2,047,501",tt1567437,,,,,,,,,
0,,,,,,,tt0091364,Russia/CIS,"Nov 26, 2020",–,"$20,192",,,,,
0,,,,,,,tt2304915,Domestic,"Sep 12, 2014","$32,698","$258,237",,,,,
0,,,,,,,tt1274586,United Arab Emirates,"Dec 11, 2014","$180,948","$289,418",,,,,
0,,,,,,,tt1865393,Russia/CIS,"Oct 31, 2013","$64,097","$64,097",,,,,
0,,,,,,,tt0117238,,,,,Albert Pyun,Director,,,
0,,,,,,,tt2543702,,,,,James Mottern,Director,,,
0,,,,,,,tt1216491,Domestic,"Oct 10, 2014","$941,809","$2,450,846",,,,,
0,,,,,,,tt0972785,,,,,Steve Rash,Director,,,
0,,,,,,,tt0200215,,,,,Neri Parenti,Director,,,
0,,,,,,,tt2130270,,,,,Tony Mahony,Director,,,
0,Original Release,"December 10-January 23, 2015",51 markets,"$255,119,788","$700,900,000","$956,019,788",tt2310332,,,,,,,,,
0,,,,,,,tt1020072,Domestic,"Dec 25, 2014","$571,450","$52,076,908",,,,,
0,,,,,,,tt1809398,Domestic,"Dec 25, 2014","$30,621,445","$115,637,895",,,,,
0,Original Release,"December 4-July 17, 2015",18 markets,"$1,171,559","$2,586,544","$3,758,103",tt2261331,,,,,,,,,
0,,,,,,,tt1782451,,,,,Ralf Christensen,Director,,,
0,,,,,,,tt2139555,South Africa,"Mar 6, 2015","$40,192","$77,197",,,,,
0,,,,,,,tt0906325,,,,,Mort Nathan,Director,,,
0,,,,,,,tt2017486,,,,,Nae Caranfil,Director,,,
0,,,,,,,tt2326554,Domestic,"Nov 21, 2014",–,"$491,910",,,,,
0,,,,,,,tt0424934,,,,,Stan Lathan,Director,,,
0,,,,,,,tt1599351,,,,,Spike Brandt,Director,,,
0,,,,,,,tt3612616,Domestic,"Sep 19, 2014","$473,882","$3,494,070",,,,,
0,,,,,,,tt2305051,Domestic,"Dec 3, 2014","$606,810","$37,880,356",,,,,
0,,,,,,,tt2784678,Domestic,"Dec 12, 2014","$6,896,593","$25,317,471",,,,,
0,,,,,,,tt3823690,,,,,Jay Karas,Director,,,
0,,,,,,,tt1126590,Domestic,"Dec 25, 2014","$3,001,738","$14,482,031",,,,,
0,Original Release,"December 24-April 24, 2015",59 markets,"$128,002,372","$84,900,000","$212,902,372",tt2180411,,,,,,,,,
0,,,,,,,tt3179568,Domestic,"Oct 1, 2014","$48,024","$705,908",,,,,
0,,,,,,,tt2788710,Domestic,"Dec 25, 2014","$1,794,666","$6,105,175",,,,,
0,,,,,,,tt2802144,Domestic,"Feb 13, 2015","$36,206,331","$128,261,724",,,,,
0,,,,,,,tt2290153,,,,,Jay Karas,Director,,,
0,,,,,,,tt2692250,Domestic,"Dec 19, 2014","$17,100,520","$113,746,621",,,,,
0,,,,,,,tt1343740,,,,,Brenton Spencer,Director,,,
0,,,,,,,tt2280378,,,,,Phil Joanou,Director,,,
0,,,,,,,tt1121096,Domestic,"Feb 6, 2015","$7,217,640","$17,223,265",,,,,
0,,,,,,,tt3788052,,,,,David Storey,Director,,,
0,,,,,,,tt0076360,,,,,Sergio Martino,Director,,,
0,,,,,,,tt0910885,,,,,Tristram Shapeero,Director,,,
0,,,,,,,tt2061702,,,,,Takahiro Ômori,Director,,,
0,,,,,,,tt2338151,Domestic,"Dec 19, 2014","$3,565,258","$10,616,104",,,,,
0,,,,,,,tt1823672,Domestic,"Mar 6, 2015","$13,346,782","$31,569,268",,,,,
0,Original Release,"October 15-September 24, 2015",24 markets,"$1,343,349","$4,068,840","$5,412,189",tt3674140,,,,,,,,,
0,,,,,,,tt3560686,,,,,Yuriy Bykov,Director,,,
0,,,,,,,tt2446042,Domestic,"Jan 9, 2015","$39,201,657","$89,256,424",,,,,
0,,,,,,,tt2717822,Domestic,"Jan 16, 2015","$3,901,815","$8,005,980",,,,,
0,,,,,,,tt0017271,,,,,Lev Kuleshov,Director,,,
0,,,,,,,tt2452200,United Arab Emirates,"Feb 5, 2015","$135,040","$201,165",,,,,
0,,,,,,,tt1340138,Domestic,"Jul 1, 2015","$27,018,486","$89,760,956",,,,,
0,,,,,,,tt2246779,,,,,Ryan Polito,Director,,,
0,,,,,,,tt1503646,,,,,Jason Woliner,Director,,,
0,,,,,,,tt0095330,,,,,Brian Mills,Director,,,
0,,,,,,,tt3837196,,,,,Jin Jang,Director,,,
0,,,,,,,tt1164647,,,,,Robert Vince,Director,,,
0,,,,,,,tt0105606,,,,,Jeff Franklin,Director,,,
0,,,,,,,tt0324941,,,,,Jim Kammerud,Director,,,
0,,,,,,,tt3138104,,,,,Josh Stolberg,Director,,,
0,,,,,,,tt2570858,Domestic,"Jan 23, 2015","$11,902","$64,521",,,,,
0,,,,,,,tt3264102,Domestic,"Jan 23, 2015","$20,100","$694,600",,,,,
0,,,,,,,tt3235888,Domestic,"Mar 13, 2015","$160,089","$14,674,076",,,,,
0,,,,,,,tt2561546,,,,,Alfonso Gomez-Rejon,Director,,,
0,,,,,,,tt0056912,,,,,Gerald Thomas,Director,,,
0,,,,,,,tt0055831,,,,,Gerald Thomas,Director,,,
0,,,,,,,tt1717578,,,,,Shannon Hartman,Director,,,
0,,,,,,,tt1254947,,,,,Shannon Hartman,Director,,,
0,,,,,,,tt0988083,,,,,Jeff Fisher,Director,,,
0,,,,,,,tt2215489,,,,,Manny Rodriguez,Director,,,
0,,,,,,,tt0472602,,,,,Audu Paden,Director,,,
0,,,,,,,tt0408828,United Kingdom,"Oct 14, 2005","$40,032","$40,032",,,,,
0,,,,,,,tt1935929,,,,,Alex Zamm,Director,,,
0,,,,,,,tt0061557,,,,,Freddie Francis,Director,,,
0,,,,,,,tt2761578,,,,,Mark Young,Director,,,
0,,,,,,,tt0117223,,,,,Sam Irvin,Director,,,
0,Original Release,"May 7-June 20, 2015",65 markets,"$153,636,354","$221,100,000","$374,736,354",tt1392190,,,,,,,,,
0,,,,,,,tt3195644,Domestic,"Jun 5, 2015","$22,692,741","$52,218,558",,,,,
0,Original Release,"December 16-January 9, 2016",62 markets,"$936,662,225","$1,131,561,399","$2,068,223,624",tt2488496,,,,,,,,,
0,,,,,,,tt2638144,Domestic,"Aug 19, 2016","$11,203,815","$26,410,477",,,,,
0,,,,,,,tt0803096,Domestic,"Jun 10, 2016","$24,166,110","$47,365,290",,,,,
0,Original Release,"April 22, 2015-April 23, 2020",66 markets,"$459,005,868","$943,800,000","$1,402,805,868",tt2395427,,,,,,,,,
0,Original Release,"May 24-July 1, 2017",52 markets,"$172,558,876","$622,302,918","$794,861,794",tt1790809,,,,,,,,,
0,Original Release,"October 17-November 23, 2017",43 markets,"$229,024,295","$428,900,000","$657,924,295",tt0974015,,,,,,,,,
0,,,,,,,tt0478970,Domestic,"Jul 17, 2015","$57,225,526","$180,202,163",,,,,
0,,,,,,,tt1502712,Domestic,"Aug 7, 2015","$25,685,737","$56,117,548",,,,,
0,Original Release,"February 9-June 4, 2016",65 markets,"$363,070,709","$419,541,446","$782,612,155",tt1431045,,,,,,,,,
0,Original Release,"February 13-March 9, 2018",54 markets,"$700,059,566","$646,853,595","$1,346,913,161",tt1825683,,,,,,,,,
0,Original Release,"April 25-May 11, 2018",54 markets,"$678,815,482","$1,369,544,272","$2,048,359,754",tt4154756,,,,,,,,,
0,Original Release,"October 24, 2017-March 21, 2019",52 markets,"$315,058,289","$538,918,837","$853,977,126",tt3501632,,,,,,,,,
0,Original Release,"April 25, 2017-July 2, 2020",52 markets,"$389,813,101","$473,942,950","$863,756,051",tt3896198,,,,,,,,,
0,Original Release,"April 27-May 6, 2016",48 markets,"$408,084,349","$745,211,944","$1,153,296,293",tt3498820,,,,,,,,,
0,Original Release,"October 25-January 27, 2017",52 markets,"$232,641,920","$445,076,475","$677,718,395",tt1211837,,,,,,,,,
0,,,,,,,tt3385516,Domestic,"May 27, 2016","$65,769,562","$155,442,489",,,,,
0,,,,,,,tt2113659,Domestic,"Nov 7, 2014","$65,275","$285,863",,,,,
0,,,,,,,tt1439235,,,,,John Moffitt,Director,,,
0,,,,,,,tt0117942,,,,,Noel Nosseck,Director,,,
0,,,,,,,tt0041190,,,,,Frank Launder,Director,,,
0,,,,,,,tt2379386,,,,,Uwe Boll,Director,,,
0,Original Release,"January 23-October 22, 2015",14 markets,"$1,951,776","$408,505","$2,360,281",tt3442006,,,,,,,,,
0,,,,,,,tt1705115,,,,,Joey Figueroa,Director,,,
0,Original Release,"December 23, 2011-June 19, 2014",13 markets,–,"$6,674,402","$6,674,402",tt1429433,,,,,,,,,
0,,,,,,,tt0074739,,,,,Don Coscarelli,Director,,,
0,,,,,,,tt1698647,,,,,Rodrigo García,Director,,,
0,,,,,,,tt0063804,,,,,Saul Bass,Director,,,
0,,,,,,,tt2039393,Domestic,"Dec 25, 2014","$9,129,999","$33,680,992",,,,,
0,,,,,,,tt0048992,,,,,Edward Nassour,Director,,,
0,Original Release,"January 21-April 24, 2015",49 markets,"$7,696,134","$39,579,561","$47,275,695",tt3045616,,,,,,,,,
0,,,,,,,tt2322441,Domestic,"Feb 13, 2015","$85,171,450","$166,167,230",,,,,
0,,,,,,,tt0173886,,,,,Duwayne Dunham,Director,,,
0,,,,,,,tt0414078,,,,,Mark A.Z. Dippé,Director,,,
0,,,,,,,tt0193164,,,,,Joanna Romersa,Director,,,
0,,,,,,,tt0073099,,,,,Yuri Norstein,Director,,,
0,,,,,,,tt0101095,,,,,Lamberto Bava,Director,,,
0,,,,,,,tt2923316,United Arab Emirates,"Mar 5, 2015","$209,912","$288,896",,,,,
0,,,,,,,tt1808482,,,,,Lidiya Ishimbaeva,Director,,,
0,,,,,,,tt4191054,Domestic,"Jan 23, 2015","$5,504,441","$12,429,583",,,,,
0,,,,,,,tt1666801,Domestic,"Feb 20, 2015","$10,809,149","$34,030,343",,,,,
0,,,,,,,tt2243469,Spain,"Feb 10, 2012","$56,948","$119,440",,,,,
0,,,,,,,tt0465997,,,,,Jim Kammerud,Director,,,
0,,,,,,,tt0059550,,,,,Leonid Gaidai,Director,,,
0,,,,,,,tt2436386,Domestic,"Jan 30, 2015","$8,310,252","$22,348,241",,,,,
0,,,,,,,tt4368814,,,,,Louis C.K.,Director,,,
0,Original Release,"November 4-July 1, 2016",39 markets,"$38,322,743","$23,753,398","$62,076,141",tt2381111,,,,,,,,,
0,,,,,,,tt3416744,Domestic,"Jul 31, 2015","$123,238","$3,002,884",,,,,
0,,,,,,,tt3726704,Domestic,"Oct 16, 2015","$8,682","$155,575",,,,,
0,,,,,,,tt2872462,Domestic,"Aug 14, 2015","$93,206","$2,500,431",,,,,
0,,,,,,,tt3346224,,,,,Mora Stephens,Director,,,
0,,,,,,,tt1178665,Domestic,"Sep 2, 2015","$8,246,267","$29,504,281",,,,,
0,,,,,,,tt2273657,Domestic,"Apr 17, 2015","$1,950,214","$4,719,695",,,,,
0,,,,,,,tt4229236,Germany,"Apr 9, 2015","$214,199","$214,199",,,,,
0,,,,,,,tt4257858,Australia,"Jun 18, 2015","$59,255","$194,355",,,,,
0,,,,,,,tt4284010,,,,,Liz Garbus,Director,,,
0,,,,,,,tt2917506,United Kingdom,"Apr 4, 2014","$12,943","$12,943",,,,,
0,Original Release,"November 19-September 24, 2015",10 markets,"$65,460","$429,489","$494,949",tt3090634,,,,,,,,,
0,,,,,,,tt2690138,Domestic,"May 8, 2015","$469,000","$673,151",,,,,
0,,,,,,,tt3850214,Domestic,"Jun 19, 2015","$6,100,010","$17,506,470",,,,,
0,,,,,,,tt2582496,Domestic,"Jun 12, 2015","$196,496","$6,758,416",,,,,
0,,,,,,,tt3844362,Domestic,"Jun 19, 2015","$53,022","$1,110,522",,,,,
0,,,,,,,tt0420293,Domestic,"Jul 17, 2015","$37,514","$660,561",,,,,
0,,,,,,,tt1883180,Domestic,"Jun 3, 2015","$25,313","$222,989",,,,,
0,Original Release,"October 15-November 13, 2015",22 markets,"$6,002,684","$5,013,759","$11,016,443",tt1850397,,,,,,,,,
0,,,,,,,tt3480796,United Arab Emirates,"Jan 1, 2015","$253,674","$417,649",,,,,
0,,,,,,,tt0069409,,,,,Mario Siciliano,Director,,,
0,,,,,,,tt1420554,,,,,Shannon Hartman,Director,,,
0,,,,,,,tt3234126,,,,,Shannon Hartman,Director,,,
0,,,,,,,tt3958494,,,,,Shannon Hartman,Director,,,
0,,,,,,,tt0102002,Domestic,"Jan 31, 1992",–,"$306,319",,,,,
0,Original Release,"December 25-February 27, 2016",52 markets,"$54,117,416","$101,642,701","$155,760,117",tt3460252,,,,,,,,,
0,,,,,,,tt3628334,,,,,Bobcat Goldthwait,Director,,,
0,,,,,,,tt2231253,France,"Jan 14, 2015","$1,205,546","$1,920,217",,,,,
0,,,,,,,tt3622592,Domestic,"Jul 24, 2015","$12,650,140","$32,000,304",,,,,
0,,,,,,,tt0884732,Domestic,"Jan 16, 2015","$20,649,306","$64,460,211",,,,,
0,Original Release,"February 12, 2015",Australia,–,"$96,372","$96,372",tt2535470,,,,,,,,,
0,,,,,,,tt3181822,Domestic,"Jan 23, 2015","$14,910,105","$35,423,380",,,,,
0,,,,,,,tt3007302,Domestic,"Feb 6, 2015","$5,306","$20,441",,,,,
0,,,,,,,tt4226388,Germany,"Jun 11, 2015","$150,490","$2,765,898",,,,,
0,,,,,,,tt2650978,Austria,"Feb 14, 2014","$276,388","$1,611,326",,,,,
0,,,,,,,tt1571404,,,,,Spike Jonze,Director,,,
0,,,,,,,tt2474024,Domestic,"Feb 13, 2015","$42,042","$145,427",,,,,
0,,,,,,,tt2554274,Domestic,"Oct 16, 2015","$13,143,310","$31,090,320",,,,,
0,,,,,,,tt3829170,,,,,Colin Teague,Director,,,
0,,,,,,,tt0206636,,,,,Keith Truesdell,Director,,,
0,,,,,,,tt1772382,Austria,"Mar 2, 2012","$1,617","$17,006",,,,,
0,,,,,,,tt1466054,New Zealand,"Oct 24, 2013","$2,693","$15,151",,,,,
0,,,,,,,tt3500822,,,,,Jay Chapman,Director,,,
0,,,,,,,tt0119310,,,,,Dean Cundey,Director,,,
0,,,,,,,tt0348124,,,,,Tony Craig,Director,,,
0,,,,,,,tt2637294,Domestic,"Feb 20, 2015","$5,963,324","$12,314,651",,,,,
0,,,,,,,tt0195753,,,,,Peter Richardson,Director,,,
0,,,,,,,tt2290553,Italy,"Nov 27, 2014","$450,912","$731,668",,,,,
0,,,,,,,tt2933474,Italy,"Mar 5, 2015","$436,810","$638,268",,,,,
0,Original Release,"February 18-June 9, 2016",EMEA,–,"$423,619","$423,619",tt2392672,,,,,,,,,
0,,,,,,,tt2582426,Domestic,"Oct 23, 2015","$2,110","$2,710",,,,,
0,,,,,,,tt2381941,Domestic,"Feb 27, 2015","$18,685,137","$53,862,963",,,,,
0,,,,,,,tt2247732,,,,,Louis D'Esposito,Director,,,
0,Original Release,"February 26-May 29, 2015",54 markets,"$33,078,266","$52,900,000","$85,978,266",tt2555736,,,,,,,,,
0,,,,,,,tt0963207,,,,,Rocco Urbisci,Director,,,
0,,,,,,,tt2401097,France,"Feb 25, 2015","$497,118","$795,943",,,,,
0,,,,,,,tt2097298,Domestic,"Feb 20, 2015","$11,020,798","$44,482,410",,,,,
0,,,,,,,tt2358925,Domestic,"Mar 6, 2015","$4,772,613","$10,219,501",,,,,
0,,,,,,,tt2636124,,,,,Masahiko Murata,Director,,,
0,,,,,,,tt2199571,Domestic,"Mar 13, 2015","$11,012,305","$26,461,644",,,,,
0,,,,,,,tt1991031,Domestic,"Feb 12, 2015",–,"$10,969",,,,,
0,,,,,,,tt1780798,Domestic,"Jun 17, 2016","$26,920","$55,007",,,,,
0,Original Release,"March 11-April 25, 2015",66 markets,"$201,151,353","$341,200,000","$542,351,353",tt1661199,,,,,,,,,
0,,,,,,,tt2917388,Greece,"Mar 26, 2015","$68,384","$167,605",,,,,
0,,,,,,,tt3203616,United Arab Emirates,"Apr 9, 2015","$281,792","$455,806",,,,,
0,,,,,,,tt2418558,Germany,"Mar 14, 2013","$1,124,120","$4,513,834",,,,,
0,,,,,,,tt3332064,Domestic,"Oct 9, 2015","$15,315,435","$35,088,320",,,,,
0,Original Release,"March 27, 2015-November 5, 2020",30 markets,"$7,587,485","$9,699,824","$17,287,309",tt1791682,,,,,,,,,
0,,,,,,,tt0041968,,,,,Byron Haskin,Director,,,
0,,,,,,,tt2908446,Domestic,"Mar 20, 2015","$52,263,680","$130,179,072",,,,,
0,,,,,,,tt0120471,,,,,Thomas Gilou,Director,,,
0,,,,,,,tt0468445,,,,,Chris Prynoski,Director,,,
0,Original Release,"March 19-May 21, 2015",66 markets,"$177,397,510","$208,644,097","$386,041,607",tt2224026,,,,,,,,,
0,,,,,,,tt2649554,Domestic,"Mar 18, 2016","$190,012","$3,712,282",,,,,
0,,,,,,,tt2515034,Domestic,"Mar 20, 2015","$5,028,702","$10,664,749",,,,,
0,Original Release,"April 1-17, 2015",68 markets,"$353,007,020","$1,162,040,651","$1,515,047,671",tt2820852,,,,,,,,,
0,,,,,,,tt3395184,Domestic,"Mar 20, 2015","$19,675","$49,970",,,,,
0,,,,,,,tt4475970,,,,,Joseph Kahn,Director,,,
0,,,,,,,tt0484855,,,,,Rocco Urbisci,Director,,,
0,,,,,,,tt2182001,Russia/CIS,"Dec 3, 2021",–,"$16,096,860",,,,,
0,,,,,,,tt0087650,,,,,Vladimir Menshov,Director,,,
